u,v,length_m,free_flow_kph,speed_offpeak_kph,speed_rush_kph,travel_time_offpeak_s,travel_time_rush_s
2037590518,2037590376,21.18,20.0,19.97,16.31,3.82,4.67
2037590518,9435639538,70.24,20.0,19.71,14.23,12.83,17.77
2037590526,2037590217,39.87,20.0,20.0,15.9,7.18,9.03
2037590526,9433826050,34.56,20.0,19.95,12.44,6.24,10.0
2037590526,9433826062,72.31,20.0,19.98,18.23,13.03,14.28
2037590526,2037590259,39.13,20.0,19.87,16.75,7.09,8.41
2037590528,2037590326,31.65,20.0,19.96,13.52,5.71,8.42
2037590528,2037590428,6.31,20.0,19.49,13.48,1.16,1.68
2037590528,2037590603,130.07,20.0,19.99,15.53,23.42,30.15
2037590530,2037590144,29.47,20.0,20.0,13.51,5.3,7.85
2037590530,2454098359,94.28,20.0,19.98,13.32,16.99,25.49
2037590530,10593907663,109.31,20.0,20.0,13.02,19.68,30.23
2037590542,9435639538,32.42,20.0,19.5,12.78,5.99,9.13
2037590542,2037590574,51.71,20.0,19.85,12.18,9.38,15.28
2037590542,9435639552,167.44,20.0,19.6,16.27,30.76,37.04
2037590544,2453308562,50.52,20.0,19.95,17.54,9.12,10.37
2037590544,4678763435,59.73,20.0,19.99,17.9,10.76,12.01
2037590544,4678763437,93.51,20.0,19.99,11.42,16.84,29.47
2037590551,9433826202,49.57,20.0,19.96,13.07,8.94,13.66
2037590551,9433826197,55.3,20.0,19.95,13.19,9.98,15.09
2037590551,2037590158,180.86,20.0,19.99,16.72,32.57,38.94
2037590557,2037590308,48.63,20.0,20.0,17.63,8.75,9.93
2037590557,2037590518,36.15,20.0,19.99,13.87,6.51,9.38
2037590557,2037590454,61.53,20.0,20.0,12.41,11.07,17.85
2037590565,2037590059,27.72,20.0,19.99,14.66,4.99,6.81
2037590565,9433826155,36.56,20.0,19.97,17.07,6.59,7.71
2037590565,2037590144,33.55,20.0,19.99,15.21,6.04,7.94
2037590574,2037590245,37.76,20.0,19.99,14.37,6.8,9.46
2037590574,2037590542,51.71,20.0,19.88,14.4,9.36,12.92
2037590574,9435639533,40.02,20.0,19.98,15.68,7.21,9.19
2037590591,2037590484,5.22,20.0,19.98,13.48,0.94,1.4
2037590591,9433826062,51.81,20.0,20.0,17.06,9.33,10.93
2037590591,2037590374,38.82,20.0,19.99,14.91,6.99,9.37
2037590597,2037590245,51.65,20.0,19.98,16.73,9.31,11.11
2037590597,2037590374,15.31,20.0,20.0,13.22,2.76,4.17
2037590597,2037590223,65.05,20.0,19.98,16.33,11.72,14.34
2037590603,9435639485,30.65,20.0,19.99,15.67,5.52,7.04
2037590603,9717620979,41.57,20.0,20.0,13.89,7.48,10.78
2037590603,2037590476,115.13,20.0,20.0,13.57,20.72,30.55
2037590603,2037590528,130.07,20.0,20.0,15.82,23.42,29.61
2037590608,2037590372,33.49,20.0,19.2,15.9,6.28,7.58
2037590612,4467052037,47.73,20.0,19.97,15.44,8.6,11.13
2038168753,11379434104,6.47,30.0,29.88,20.27,0.78,1.15
2038168753,11185330146,96.29,20.0,19.01,15.11,18.24,22.94
2038168822,11379434086,5.63,20.0,19.99,11.56,1.01,1.75
2038168822,1702530326,289.79,20.0,20.0,14.45,52.16,72.2
2038169563,11209794682,33.88,20.0,20.0,13.8,6.1,8.84
2038169563,7007550106,155.17,30.0,29.98,19.09,18.63,29.26
2038169567,12874572373,7.24,20.0,19.96,14.07,1.31,1.85
2038169567,7184333542,301.02,20.0,20.0,17.91,54.19,60.52
2038169567,9579819759,57.88,20.0,20.0,12.55,10.42,16.61
2038169576,11209794682,28.19,20.0,19.99,12.07,5.08,8.41
2038169580,11379434109,100.92,20.0,19.99,14.25,18.18,25.5
2039909206,1703876354,45.16,20.0,19.85,13.01,8.19,12.49
2039909206,1703876346,234.96,20.0,19.98,14.63,42.34,57.8
2039909206,2039909213,72.07,20.0,20.0,13.82,12.97,18.77
2039909213,6464629115,240.36,30.0,29.86,19.5,28.98,44.37
2039909213,2039909206,72.07,20.0,19.86,12.89,13.06,20.13
2039926703,1708037975,11.69,35.0,34.82,24.61,1.21,1.71
2039926703,2039943050,346.28,35.0,34.92,27.64,35.7,45.1
2039943041,2039943082,233.72,20.0,20.0,13.69,42.08,61.44
2039943041,1702511541,78.03,35.0,33.77,31.01,8.32,9.06
2039943050,1664471846,17.11,35.0,34.88,20.86,1.77,2.95
2039943050,2039943054,231.82,20.0,20.0,15.4,41.73,54.2
2039943054,6470156823,21.88,30.0,30.0,17.48,2.63,4.5
2039943054,2039943050,231.82,20.0,19.59,13.62,42.59,61.27
2039943082,2039943054,78.46,30.0,29.86,20.89,9.46,13.52
2039943082,2039943041,233.72,20.0,20.0,12.36,42.07,68.06
2039956230,1664046216,10.19,30.0,29.98,21.42,1.22,1.71
2039956230,9565432046,115.98,40.0,39.99,29.15,10.44,14.33
2041800310,6470090027,12.89,35.0,34.51,29.15,1.34,1.59
2041800310,2041817090,284.56,20.0,20.0,16.62,51.22,61.65
2041800312,2047986760,90.31,20.0,19.89,13.92,16.34,23.36
2041800312,2041817094,10.45,35.0,34.56,23.6,1.09,1.59
2041817067,2041817069,160.18,20.0,20.0,11.97,28.83,48.19
2041817067,2041817094,80.17,20.0,19.85,16.51,14.54,17.48
2041817069,2041817067,160.18,20.0,19.65,15.07,29.35,38.26
2041817077,2041817082,179.4,20.0,20.0,19.31,32.3,33.44
2041817077,6510866346,74.22,20.0,20.0,13.36,13.36,20.01
2041817078,2041817090,150.57,20.0,20.0,13.17,27.11,41.15
2041817082,2041817077,179.4,20.0,19.98,16.28,32.33,39.68
2041817090,2041817078,150.57,20.0,20.0,14.32,27.11,37.85
2041817090,11211502799,49.01,20.0,20.0,18.24,8.82,9.67
2041817094,6956823672,11.49,20.0,19.98,11.88,2.07,3.48
2041817094,9570222032,240.49,35.0,34.76,23.1,24.91,37.48
2041820610,6956823668,11.25,20.0,19.97,13.45,2.03,3.01
2041820610,6417331694,216.83,20.0,19.95,13.51,39.13,57.76
2041820610,2047993608,95.96,20.0,20.0,11.59,17.27,29.81
2041826560,9570222032,6.96,35.0,34.94,25.84,0.72,0.97
2041826560,1702511535,92.64,35.0,34.96,29.72,9.54,11.22
2041826560,2461327585,161.08,20.0,19.99,15.59,29.01,37.19
2041826564,2041828643,134.65,20.0,19.98,13.7,24.26,35.37
2041826564,6956823668,241.53,20.0,19.95,13.91,43.58,62.53
2041826564,2041826583,89.62,20.0,20.0,13.54,16.13,23.83
2041826583,6956823669,242.55,20.0,20.0,18.0,43.66,48.51
2041826583,2461327585,167.55,20.0,19.93,15.22,30.26,39.64
2041826583,2041826564,89.62,20.0,20.0,14.14,16.13,22.82
2041828643,2041826564,134.65,20.0,19.74,13.11,24.56,36.98
2041832958,6956823672,10.83,35.0,35.0,22.45,1.11,1.74
2041832958,2041800312,11.05,20.0,19.99,17.44,1.99,2.28
2041832991,6956823665,6.63,35.0,34.98,27.39,0.68,0.87
2041832991,6417331694,445.64,20.0,20.0,11.79,80.22,136.11
2047690131,1702511493,10.82,35.0,34.97,26.52,1.11,1.47
2047690131,6956823666,143.88,35.0,35.0,24.16,14.8,21.44
2047985913,13985577327,10.66,20.0,19.95,15.78,1.92,2.43
2047985913,1708037888,266.37,35.0,35.0,26.63,27.4,36.01
2047985913,2047986006,200.41,20.0,19.41,16.82,37.17,42.9
2047986006,2047985913,200.41,20.0,19.99,14.63,36.09,49.32
2047986756,2047986764,151.7,20.0,20.0,13.42,27.31,40.71
2047986756,11211502799,9.17,20.0,19.98,12.48,1.65,2.64
2047986756,6470090027,333.33,20.0,20.0,12.45,60.0,96.41
2047986758,2047986760,150.38,20.0,20.0,17.18,27.07,31.5
2047986760,2047986758,150.38,20.0,19.94,11.78,27.14,45.96
2047986760,6510866346,8.75,20.0,19.99,14.6,1.58,2.16
2047986760,2047986756,85.02,20.0,19.93,14.09,15.36,21.73
2047986764,2047986756,151.7,20.0,18.76,15.37,29.11,35.52
2047993608,2047993616,126.79,20.0,20.0,15.93,22.82,28.65
2047993608,2041820610,95.96,20.0,20.0,13.04,17.27,26.48
2047993608,6430319839,287.41,20.0,19.99,15.51,51.75,66.69
2047993616,2047993608,126.79,20.0,20.0,12.56,22.82,36.33
2047994861,9586921689,59.86,20.0,19.9,14.16,10.83,15.21
2047994863,2047994873,34.83,20.0,19.84,13.93,6.32,9.0
2047994863,9436584641,31.9,20.0,19.97,15.93,5.75,7.21
2047994863,9436584652,49.8,20.0,20.0,15.89,8.96,11.29
2047994870,2047994878,43.16,20.0,19.96,12.35,7.78,12.58
2047994870,9585238866,76.88,20.0,19.97,18.28,13.86,15.14
2047994870,9585238867,55.95,20.0,19.99,12.9,10.07,15.62
2047994873,11499488125,21.87,20.0,19.99,14.18,3.94,5.55
2047994873,2047994863,34.83,20.0,19.99,13.27,6.27,9.45
2047994873,2047994876,37.54,20.0,19.93,14.75,6.78,9.16
2047994876,11505704857,11.68,20.0,19.99,18.78,2.1,2.24
2047994876,11505650940,39.73,20.0,19.78,13.32,7.23,10.74
2047994876,2047994873,37.54,20.0,20.0,13.92,6.76,9.71
2047994878,2047994870,43.16,20.0,19.97,13.57,7.78,11.45
2047994878,9582887183,7.47,20.0,20.0,14.61,1.34,1.84
2047994878,1702530241,98.79,20.0,20.0,15.01,17.78,23.7
2047994881,12141412760,4.6,20.0,19.99,15.86,0.83,1.04
2047994881,9585238866,12.72,20.0,19.59,14.56,2.34,3.15
2047994881,9582862355,46.5,20.0,19.93,12.64,8.4,13.24
2051553291,12139790661,15.04,20.0,19.98,12.4,2.71,4.37
2051553291,9494759665,287.36,25.0,24.98,15.76,41.41,65.65
2051553291,9492165364,99.57,20.0,19.99,15.29,17.93,23.45
2052731136,1702511455,876.74,25.0,24.97,21.72,126.41,145.35
2052731136,10860783257,242.4,25.0,24.75,19.37,35.26,45.05
2052731136,7218563147,501.87,20.0,20.0,14.77,90.35,122.3
2052909324,12139828687,8.91,30.0,29.99,23.88,1.07,1.34
2052909324,2052909356,12.63,20.0,20.0,18.56,2.27,2.45
2052909344,6753058348,26.62,20.0,20.0,16.29,4.79,5.88
2052909344,9492165274,196.54,20.0,19.76,14.03,35.81,50.44
2052909344,2009081449,518.88,20.0,20.0,14.34,93.41,130.23
2052909356,6753058348,11.32,20.0,20.0,13.67,2.04,2.98
2052909356,2052909324,12.63,20.0,20.0,12.29,2.27,3.7
2052909356,2052909411,535.03,30.0,29.64,24.59,64.98,78.32
2052909399,6753058338,26.26,20.0,20.0,11.45,4.73,8.25
2052909399,12133401932,19.94,20.0,20.0,11.8,3.59,6.09
2052909399,9494759741,29.26,20.0,19.94,13.25,5.28,7.95
2052909411,2009081449,9.44,30.0,29.99,18.54,1.13,1.83
2052909411,2009081434,12.66,30.0,29.84,22.6,1.53,2.02
2052930111,2009081449,425.0,30.0,30.0,21.96,51.0,69.68
2052930111,2009081440,44.54,30.0,30.0,21.45,5.34,7.47
2052930111,2052930115,87.27,20.0,19.86,14.2,15.82,22.12
2052930115,2052930111,87.27,20.0,20.0,12.61,15.71,24.91
2052930115,2052948075,178.77,20.0,20.0,14.46,32.18,44.49
2052930115,2052948026,276.69,20.0,20.0,12.68,49.8,78.57
2052948026,2052948075,93.15,20.0,19.91,15.46,16.85,21.69
2052948026,3391754140,557.84,20.0,19.77,13.06,101.58,153.83
2052948026,2052930115,276.69,20.0,19.99,14.46,49.84,68.88
2052948075,2009081440,367.12,20.0,20.0,15.05,66.09,87.8
2052948075,2052948026,93.15,20.0,19.95,16.39,16.81,20.45
2052948075,2052930115,178.77,20.0,19.96,17.59,32.24,36.59
2054899842,2054900205,65.37,20.0,20.0,11.58,11.77,20.32
2054899842,2054900126,63.7,20.0,19.94,16.41,11.5,13.97
2054899842,2353593173,315.79,25.0,24.99,19.41,45.49,58.56
2054899872,9436584562,128.96,20.0,19.94,15.08,23.28,30.78
2054899872,2054900200,50.79,25.0,25.0,20.5,7.31,8.92
2054899872,9436584553,54.45,25.0,24.9,18.32,7.87,10.7
2054899880,2054899920,11.42,20.0,19.82,13.08,2.07,3.14
2054899880,9436584606,79.47,20.0,19.88,13.2,14.39,21.68
2054899880,9436584478,65.67,20.0,19.92,14.51,11.87,16.29
2054899901,9436584548,34.83,20.0,20.0,12.42,6.27,10.09
2054899901,2054900038,18.19,20.0,20.0,12.56,3.28,5.22
2054899901,2054900010,171.03,25.0,24.99,15.17,24.64,40.58
2054899920,2054900064,12.5,20.0,19.99,16.92,2.25,2.66
2054899920,2054899880,11.42,20.0,20.0,14.06,2.06,2.92
2054899920,9436584581,50.45,20.0,20.0,16.97,9.08,10.7
2054899943,12850190960,46.53,20.0,19.98,16.1,8.38,10.4
2054899943,2054900008,53.26,20.0,19.99,15.64,9.59,12.26
2054899943,9579819759,91.25,20.0,19.96,16.07,16.45,20.45
2054899948,13264381739,6.63,20.0,20.0,13.05,1.19,1.83
2054899948,2054900157,69.75,20.0,19.92,13.46,12.61,18.65
2054899948,2054899990,43.93,20.0,20.0,17.68,7.91,8.94
2054899953,2054900205,35.58,20.0,19.96,12.11,6.42,10.58
2054899953,9494750646,169.33,20.0,19.79,15.38,30.8,39.63
2054899953,2054900200,515.08,25.0,24.14,18.01,76.8,102.99
2054899990,9494759772,54.14,20.0,19.95,14.44,9.77,13.5
2054899990,2054899948,43.93,20.0,19.96,13.73,7.92,11.52
2054899990,9494759807,48.88,20.0,20.0,14.31,8.8,12.3
2054899992,9436584548,11.91,20.0,19.99,16.17,2.14,2.65
2054899992,9436584576,41.35,20.0,19.73,15.86,7.54,9.38
2054899992,9436584470,45.79,20.0,20.0,12.74,8.24,12.94
2054900008,2054899943,53.26,20.0,19.99,11.76,9.59,16.3
2054900008,9580436317,136.08,20.0,20.0,14.34,24.5,34.15
2054900008,2054900205,166.24,20.0,20.0,16.56,29.93,36.13
2054900010,9436584567,100.22,20.0,19.81,13.16,18.22,27.42
2054900010,2054899901,171.03,25.0,24.99,15.92,24.64,38.66
2054900010,2054900200,102.41,25.0,23.61,16.27,15.62,22.66
2054900025,2054900204,40.93,25.0,25.0,19.2,5.89,7.67
2054900038,1849392374,213.02,20.0,19.84,14.9,38.66,51.48
2054900038,2054899901,18.19,20.0,19.94,14.57,3.29,4.49
2054900038,9436584681,26.45,20.0,20.0,12.31,4.76,7.73
2054900049,2038168753,69.04,30.0,29.98,26.29,8.29,9.45
2054900064,2054899920,12.5,20.0,20.0,12.39,2.25,3.63
2054900064,9436584576,23.4,20.0,19.86,12.49,4.24,6.75
2054900064,9436584532,128.91,20.0,19.99,17.23,23.21,26.93
2054900075,9494759807,22.02,20.0,20.0,14.53,3.96,5.46
2054900075,9494759835,68.26,20.0,19.67,15.03,12.49,16.35
2054900075,11379434111,89.62,20.0,19.89,17.46,16.22,18.48
2054900124,11379369421,4.46,25.0,24.89,15.39,0.65,1.04
2054900124,2054900126,43.56,20.0,19.95,12.75,7.86,12.3
2054900124,2054900157,95.68,20.0,19.99,14.56,17.23,23.65
2054900126,9494759772,137.89,20.0,20.0,13.33,24.82,37.23
2054900126,2054899842,63.7,20.0,19.99,12.92,11.47,17.75
2054900126,2054900124,43.56,20.0,19.66,11.57,7.98,13.55
2054900144,11379369421,40.86,25.0,25.0,15.15,5.88,9.71
2054900157,6769185977,29.46,20.0,19.98,17.54,5.31,6.05
2054900157,2054900124,95.68,20.0,19.81,14.35,17.39,24.01
2054900157,2054899948,69.75,20.0,19.96,17.02,12.58,14.75
2054900165,9436584642,13.92,20.0,19.99,14.79,2.51,3.39
2054900165,11499488125,35.43,20.0,20.0,14.85,6.38,8.59
2054900165,9436584562,64.08,20.0,19.99,15.57,11.54,14.82
2054900200,2054899872,50.79,25.0,25.0,23.17,7.31,7.89
2054900200,2054900010,102.41,25.0,25.0,21.04,14.75,17.53
2054900200,2054899953,515.08,25.0,24.99,16.59,74.21,111.77
2054900204,11379369421,26.46,25.0,25.0,16.67,3.81,5.71
2054900204,2054900025,40.93,25.0,25.0,19.39,5.89,7.6
2054900204,9494759791,34.22,25.0,24.8,20.04,4.97,6.15
2054900205,2054899953,35.58,20.0,20.0,15.96,6.41,8.03
2054900205,2054899842,65.37,20.0,19.94,11.51,11.8,20.45
2054900205,2054900008,166.24,20.0,19.97,16.22,29.97,36.9
2055784750,9492165039,955.5,20.0,19.98,12.05,172.2,285.51
2072831953,2072832852,50.9,20.0,20.0,14.24,9.16,12.87
2072831953,9534209406,91.71,20.0,19.95,17.28,16.55,19.11
2072831953,9534209413,74.44,20.0,20.0,13.17,13.4,20.34
2072831980,2072832473,102.39,20.0,19.97,14.7,18.46,25.08
2072831980,9518994922,135.68,20.0,19.97,13.86,24.46,35.23
2072831980,2072832723,83.06,20.0,19.99,14.82,14.95,20.17
2072832473,2126209948,18.15,30.0,29.98,18.81,2.18,3.47
2072832473,2072831980,102.39,20.0,20.0,16.71,18.43,22.06
2072832473,2072832723,59.46,30.0,29.82,22.59,7.18,9.48
2072832667,2072832852,142.53,20.0,20.0,12.65,25.66,40.56
2072832667,1307100151,27.73,20.0,20.0,11.96,4.99,8.35
2072832667,9534233305,44.03,20.0,20.0,15.36,7.93,10.32
2072832723,2072831980,83.06,20.0,20.0,12.01,14.95,24.89
2072832723,2072833041,32.72,30.0,29.99,28.16,3.93,4.18
2072832723,2072832473,59.46,30.0,29.89,22.0,7.16,9.73
2072832852,1307100334,188.63,20.0,19.96,15.57,34.02,43.61
2072832852,2072832667,142.53,20.0,20.0,13.37,25.66,38.37
2072832852,2072831953,50.9,20.0,19.98,13.4,9.17,13.67
2072833041,2126209940,7.79,30.0,30.0,21.59,0.93,1.3
2072833041,2073252478,84.04,20.0,19.93,14.19,15.18,21.31
2072833041,2072832723,32.72,30.0,29.56,26.08,3.99,4.52
2073252478,2072833041,84.04,20.0,19.86,12.03,15.23,25.15
2073252478,9518994932,54.29,20.0,19.92,14.75,9.81,13.25
2073252478,9518994922,43.51,20.0,19.96,13.5,7.85,11.6
2073253037,2073253102,99.84,20.0,19.98,12.34,17.99,29.11
2073253037,1307078214,99.15,30.0,29.87,19.1,11.95,18.69
2073253037,9518964787,23.94,30.0,30.0,21.22,2.87,4.06
2073253102,2073253037,99.84,20.0,19.99,16.67,17.98,21.57
2081025872,2081026442,96.83,25.0,24.8,16.59,14.05,21.01
2081026442,2081025872,96.83,25.0,24.99,15.36,13.95,22.7
2081026442,1307078218,107.66,30.0,29.99,17.26,12.92,22.46
2081026442,9518994937,1569.51,30.0,29.93,20.58,188.75,274.55
2084442026,2084442662,149.93,20.0,20.0,17.59,26.99,30.69
2084442152,2084442496,65.38,20.0,19.95,14.4,11.8,16.34
2084442380,2084442676,76.43,20.0,19.95,15.84,13.79,17.37
2084442476,1307082528,163.4,20.0,20.0,18.26,29.41,32.22
2084442496,2084442152,65.38,20.0,19.98,12.9,11.78,18.24
2084442496,9523383809,31.12,30.0,29.67,23.87,3.78,4.69
2084442496,9523383811,95.6,30.0,30.0,26.37,11.47,13.05
2084442662,9518927946,55.1,30.0,29.79,22.67,6.66,8.75
2084442662,2084442676,134.9,30.0,30.0,21.58,16.19,22.5
2084442662,2084442026,149.93,20.0,20.0,14.2,26.99,38.0
2084442676,2084442380,76.43,20.0,20.0,12.39,13.76,22.2
2084442676,1307082412,39.3,30.0,29.82,22.43,4.74,6.31
2084442676,2084442662,134.9,30.0,29.98,22.07,16.2,22.01
2126209940,2072833041,7.79,30.0,29.95,21.04,0.94,1.33
2126209940,9523302094,164.1,20.0,19.96,16.29,29.6,36.26
2126209940,9518964787,21.6,30.0,29.98,18.79,2.59,4.14
2126209948,2072832473,18.15,30.0,30.0,18.64,2.18,3.51
2126209948,9523302101,82.11,20.0,20.0,15.32,14.78,19.29
2126209948,2126216468,65.1,30.0,30.0,28.42,7.81,8.25
2126216267,9523236084,77.29,20.0,19.96,13.98,13.94,19.9
2126216267,2187110134,828.61,20.0,19.91,14.75,149.81,202.2
2126216267,9523302101,106.59,20.0,19.92,12.96,19.26,29.62
2126216468,9523236084,97.44,20.0,20.0,12.77,17.54,27.48
2126216468,2126209948,65.1,30.0,29.78,26.36,7.87,8.89
2126216468,1307099838,66.93,30.0,30.0,23.46,8.03,10.27
2175658980,1663121417,24.23,35.0,34.63,22.25,2.52,3.92
2175665913,2175665924,53.12,20.0,19.95,15.7,9.58,12.18
2175665913,2175665917,199.08,20.0,19.89,12.5,36.02,57.32
2175665913,2175665914,13.69,20.0,19.82,13.13,2.49,3.75
2175665914,2175665913,13.69,20.0,20.0,14.77,2.46,3.34
2175665915,1705350229,26.84,20.0,19.94,15.09,4.85,6.4
2175665915,2175665917,53.62,20.0,19.98,13.54,9.66,14.26
2175665915,2175665924,196.58,20.0,19.87,15.43,35.62,45.86
2175665917,2175665915,53.62,20.0,19.92,14.5,9.69,13.31
2175665917,2175665913,199.08,20.0,19.94,16.92,35.94,42.35
2175665917,2175665919,249.94,20.0,20.0,14.24,44.99,63.2
2175665919,1705461329,46.51,20.0,20.0,12.6,8.37,13.29
2175665919,1705350229,168.93,20.0,19.89,15.7,30.57,38.72
2175665919,2175665917,249.94,20.0,19.73,18.36,45.61,49.0
2175665922,1702411025,54.61,20.0,20.0,12.45,9.83,15.8
2175665922,1702410984,233.03,20.0,19.71,12.71,42.56,66.03
2175665922,1702411072,230.92,20.0,19.95,14.12,41.67,58.87
2175665924,1705350261,50.4,20.0,19.89,18.32,9.12,9.9
2175665924,2175665913,53.12,20.0,20.0,15.2,9.56,12.58
2175665924,2175665915,196.58,20.0,20.0,14.32,35.39,49.43
2175686636,1673644886,16.67,35.0,34.98,25.64,1.72,2.34
2175686637,2026327911,207.49,35.0,34.99,23.99,21.35,31.14
2175686637,2175686640,10.17,35.0,34.95,31.15,1.05,1.18
2175686638,1663968761,15.91,35.0,34.99,30.03,1.64,1.91
2175686639,7097913704,222.9,35.0,35.0,28.81,22.93,27.85
2175686639,2175686638,11.49,35.0,34.84,21.7,1.19,1.91
2175686640,1673644890,15.03,35.0,34.99,25.0,1.55,2.16
2175686642,2026309960,236.04,35.0,34.85,21.71,24.38,39.15
2175686642,2175686636,7.01,35.0,34.97,26.52,0.72,0.95
2176570094,1673644879,15.87,30.0,29.92,19.05,1.91,3.0
2176570095,12206764158,6.32,30.0,29.93,24.09,0.76,0.94
2176570095,2176570170,5.97,35.0,34.76,31.33,0.62,0.69
2176570096,4532766368,235.16,30.0,29.84,22.26,28.37,38.03
2176570096,2176570094,8.55,30.0,30.0,22.78,1.03,1.35
2176570098,6509345834,37.72,30.0,29.93,23.86,4.54,5.69
2176570098,1684496361,57.11,20.0,19.8,11.69,10.38,17.59
2176570111,9665086476,14.35,30.0,29.95,24.64,1.72,2.1
2176570111,2176570122,45.22,35.0,34.99,30.79,4.65,5.29
2176570111,6510838837,167.17,30.0,29.87,25.98,20.15,23.16
2176570119,1684560512,6.1,35.0,35.0,26.97,0.63,0.81
2176570121,1664472042,11.93,40.0,40.0,35.19,1.07,1.22
2176570121,1742495408,58.3,35.0,34.96,27.0,6.0,7.77
2176570122,2176570119,100.27,35.0,34.98,21.35,10.32,16.91
2176570124,2176570163,10.55,30.0,30.0,21.13,1.27,1.8
2176570124,1742495427,57.89,30.0,30.0,23.68,6.95,8.8
2176570126,2030008678,11.85,35.0,34.94,21.96,1.22,1.94
2176570132,12124305677,23.25,20.0,19.97,12.26,4.19,6.82
2176570132,2176570180,59.79,20.0,20.0,13.8,10.76,15.6
2176570133,2176570173,12.44,30.0,29.99,17.76,1.49,2.52
2176570133,6509344852,82.82,30.0,30.0,22.82,9.94,13.07
2176570133,10593671333,256.85,30.0,29.9,21.39,30.93,43.24
2176570147,1768870713,12.84,30.0,30.0,23.08,1.54,2.0
2176570147,2176570126,545.46,35.0,35.0,30.36,56.1,64.67
2176570163,1684401263,254.58,30.0,29.99,21.05,30.56,43.54
2176570163,1684349393,108.78,30.0,30.0,19.47,13.05,20.11
2176570163,2176570124,10.55,30.0,29.99,26.82,1.27,1.42
2176570170,2176570119,14.16,30.0,29.99,26.75,1.7,1.91
2176570170,9665086476,146.6,35.0,34.93,22.05,15.11,23.94
2176570173,2176570133,12.44,30.0,30.0,22.96,1.49,1.95
2176570173,1673489547,64.49,30.0,29.99,20.5,7.74,11.32
2176570173,1762171450,356.7,30.0,29.96,21.43,42.86,59.91
2176570178,2176570147,9.95,35.0,35.0,28.02,1.02,1.28
2176570180,1714826143,50.81,20.0,20.0,14.9,9.15,12.28
2176570180,1714826159,47.59,20.0,20.0,11.81,8.57,14.51
2176570180,2176570132,59.79,20.0,19.41,14.14,11.09,15.23
2187110134,2126216267,828.61,20.0,19.91,15.76,149.81,189.24
2188648039,2454230970,28.26,30.0,29.71,21.21,3.42,4.8
2188648039,2452764604,52.35,30.0,30.0,21.04,6.28,8.96
2188648039,12615090157,119.34,30.0,30.0,22.27,14.32,19.29
2188648053,12615090157,6.87,40.0,39.7,32.96,0.62,0.75
2188648053,2465665754,52.37,30.0,29.57,25.28,6.37,7.46
2188657481,10956637218,72.34,20.0,20.0,15.11,13.02,17.24
2188657481,2188666460,173.9,20.0,19.9,16.77,31.46,37.32
2188657481,9598870860,69.74,30.0,30.0,19.3,8.37,13.01
2188657493,2452921486,56.24,20.0,19.99,14.46,10.13,14.0
2188657493,9598870890,50.82,30.0,29.98,18.34,6.1,9.97
2188657493,9598969159,27.76,30.0,29.93,20.56,3.34,4.86
2188659284,9598969150,64.9,20.0,19.9,13.07,11.74,17.88
2188659284,2188659315,69.29,20.0,19.96,15.95,12.5,15.63
2188659284,2188659335,79.71,20.0,20.0,16.97,14.35,16.91
2188659296,7263329468,14.73,20.0,20.0,14.21,2.65,3.73
2188659296,9598938293,10.93,20.0,20.0,14.63,1.97,2.69
2188659296,7263293491,168.23,20.0,20.0,16.3,30.28,37.14
2188659303,9598969196,37.9,30.0,29.98,20.59,4.55,6.63
2188659303,2188659322,170.69,20.0,19.99,14.67,30.75,41.88
2188659303,2454230928,36.38,30.0,29.79,17.52,4.4,7.47
2188659308,2452764767,109.73,20.0,19.88,12.74,19.87,31.01
2188659308,2188659320,43.8,20.0,20.0,13.41,7.88,11.76
2188659308,2454541735,112.9,20.0,19.99,13.95,20.33,29.13
2188659310,2188659327,70.55,20.0,19.99,13.08,12.7,19.42
2188659310,2188659324,63.89,20.0,19.96,12.86,11.52,17.89
2188659310,2188666473,31.84,20.0,20.0,14.77,5.73,7.76
2188659313,9598969175,36.61,20.0,19.99,14.02,6.59,9.4
2188659313,2188666445,28.41,20.0,19.97,13.22,5.12,7.74
2188659313,2188659335,90.05,20.0,20.0,16.02,16.21,20.24
2188659313,2188659320,68.68,20.0,19.95,12.32,12.4,20.08
2188659315,2452764705,62.44,25.0,24.92,16.06,9.02,14.0
2188659315,2188659318,54.68,20.0,19.84,15.51,9.92,12.69
2188659315,2460853207,158.92,20.0,20.0,16.56,28.61,34.55
2188659315,2188659284,69.29,20.0,20.0,12.59,12.47,19.82
2188659317,9598938306,97.75,20.0,19.88,13.09,17.7,26.88
2188659317,2188659321,184.39,20.0,19.95,14.45,33.27,45.93
2188659317,2188666473,74.72,20.0,19.94,12.68,13.49,21.22
2188659317,2452764701,75.42,20.0,19.97,14.6,13.59,18.6
2188659318,2188659315,54.68,20.0,19.99,15.87,9.85,12.41
